Id,SalePrice
1881,237895.83695803676
1882,278477.2871203623
1883,209951.62906957674
1884,229137.48498740187
1885,240637.30238259397
1886,287763.9462803572
1887,207691.13984229416
1888,269154.4361384134
1889,156067.18612211663
1890,121805.81815671106
1891,159660.17392762215
1892,103164.33167792321
1893,129240.42525215563
1894,168708.71996145765
1895,139214.7006846629
1896,108790.46718603163
1897,110376.63620516809
1898,98428.53228837298
1899,156403.17681966594
1900,112154.84291230654
1901,133812.5638483509
1902,138336.64172779745
1903,237833.47514801985
1904,128071.289911584
1905,181356.85338797
1906,154764.67241821578
1907,190966.5841725953
1908,111622.9701384753
1909,137380.16239529743
1910,133333.12576913694
1911,194479.71540341852
1912,259254.3823987029
1913,172668.42967824452
1914,65961.74680662504
1915,262882.61060143216
1916,79530.28923118219
1917,276397.42952696374
1918,128394.23676517245
1919,174608.36159045517
1920,179103.8767980351
1921,382412.0102776588
1922,304909.7688960127
1923,205625.65116959263
1924,217843.49421528867
1925,232955.01161304628
1926,361394.4911351835
1927,126954.96526271966
1928,156403.4145811568
1929,109451.25960541656
1930,135888.99887199863
1931,129470.4637446818
1932,135842.40221468767
1933,159970.83608423278
1934,181547.28599506023
1935,154158.720715279
1936,181864.59163591836
1937,178837.3933200268
1938,160681.88095863746
1939,278076.17420303705
1940,198541.5416012454
1941,184032.73741503665
1942,180795.3760587998
1943,206601.95676905639
1944,343778.072142472
1945,340963.9352025043
1946,184619.0577924403
1947,299947.9328819588
1948,171205.58688180172
1949,233899.53877349745
1950,177273.24521644285
1951,255343.54533298826
1952,237481.24318975606
1953,150776.29374207905
1954,217349.40338248736
1955,125563.677366541
1956,343887.2007501904
1957,182923.09740715998
1958,314254.67282650596
1959,164299.15472840378
1960,116692.37036194652
1961,115924.9277929375
1962,94234.98568651266
1963,96953.7747444926
1964,122737.90007581678
1965,151547.2441316021
1966,144535.1711995887
1967,267484.51973657403
1968,360876.8786310309
1969,353546.6250102052
1970,411959.0861160278
1971,484711.2573668333
1972,370593.0277982631
1973,270164.715770546
1974,312077.28962086514
1975,470399.5228745745
1976,262444.33947536256
1977,347882.7559904554
1978,355956.3277900992
1979,344465.7175165055
1980,204234.17871278664
1981,332432.32988277904
1982,217759.25236282428
1983,217759.25236282428
1984,193670.83145733015
1985,220055.65515482612
1986,232343.94979035505
1987,186513.41891484393
1988,163690.3541037403
1989,199120.06585071585
1990,224423.4255040168
1991,204133.33338765055
1992,221189.59739023144
1993,162180.48965222656
1994,249497.9015960103
1995,193261.28026129596
1996,281828.5187376762
1997,340730.71218123764
1998,318751.06269101263
1999,268622.2919496584
2000,324701.5256998418
2001,265227.70981300203
2002,236188.17796392855
2003,279176.8735371763
2004,260883.57061289076
2005,236669.41792982363
2006,224114.4034812135
2007,276240.61638643406
2008,181262.07242161036
2009,192756.19187665195
2010,196729.81003129482
2011,158300.32406301354
2012,171425.2609866932
2013,181120.20837464614
2014,184561.4367440833
2015,195830.4661697779
2016,193129.60464995925
2017,200680.7767716936
2018,122014.81306773191
2019,124667.4309638543
2020,114339.41454638541
2021,108130.24974472087
2022,177187.2995625909
2023,170099.3070305126
2024,216908.24370306265
2025,389791.6385594355
2026,187715.08203118516
2027,140627.88157574495
2028,172688.63109725784
2029,173723.1356263857
2030,280314.4559532851
2031,246725.18089979107
2032,267330.0308320116
2033,267210.16987653065
2034,166420.21069316426
2035,213813.46535866905
2036,206886.4940639739
2037,209532.4401802034
2038,340207.80756768794
2039,215651.31925399555
2040,366626.4860014288
2041,249811.228116735
2042,216837.1412637676
2043,173015.7711182963
2044,209368.7406988861
2045,221374.56291123666
2046,160815.0016909684
2047,134086.7553146911
2048,134125.45228896383
2049,174371.1972334606
2050,180424.73331593256
2051,89901.89589361381
2052,138291.5922032583
2053,142461.2196578948
2054,73468.3295972168
2055,151506.4598762137
2056,137674.7601589784
2057,120024.15764608711
2058,207114.19422385585
2059,132060.28528154537
2060,155385.80164099473
2061,187882.12231373473
2062,128482.39029670309
2063,103579.81759646058
2064,135474.4354604378
2065,115320.67565782438
2066,184754.07707964466
2067,125788.39846724097
2068,165805.25681989663
2069,94724.82550469041
2070,102864.51966349653
2071,100532.31589021347
2072,131823.93604962854
2073,132049.3000336599
2074,203854.26979589765
2075,150270.37310035736
2076,106539.35047715204
2077,138228.52124858776
2078,123478.1288573785
2079,134617.5796896424
2080,122686.01136795641
2081,125614.24133085564
2082,168823.36490269587
2083,144680.9255621382
2084,103110.52444673295
2085,130506.77380655939
2086,138783.855030532
2087,142581.76128568
2088,121686.04414102307
2089,78548.71124371141
2090,138355.13145907188
2091,123219.39375374082
2092,126056.34910024866
2093,115529.6791653526
2094,124609.87443118996
2095,144242.64752455323
2096,84459.17560341617
2097,88053.98528636643
2098,159812.58662772784
2099,80830.9603648308
2100,81032.88511197828
2101,133873.3749782315
2102,128435.25862078089
2103,95177.052168553
2104,150440.05753956083
2105,97772.70587374712
2106,83117.40301969578
2107,238446.43957476225
2108,118729.50298961764
2109,127911.33998197108
2110,129007.77147301496
2111,155517.8060527905
2112,135199.45863775036
2113,122445.92886724183
2114,112050.7567428142
2115,151925.13765067386
2116,124558.14342976082
2117,159521.8181474146
2118,117409.48093803169
2119,114420.5951635571
2120,111527.15900291968
2121,104079.39692018018
2122,94058.33824504772
2123,79608.64976730803
2124,199089.1832215474
2125,155287.69316361868
2126,173381.10826015135
2127,182127.09714802657
2128,123355.9031368501
2129,93575.39335026313
2130,134257.58577204426
2131,184857.6128842499
2132,120303.94563211082
2133,140228.84065543045
2134,111578.66732309782
2135,87105.80887623935
2136,80128.30883341446
2137,131145.38158392638
2138,128359.63912421884
2139,152817.85618031328
2140,135777.10709141532
2141,131226.43384898186
2142,129429.0672160174
2143,152006.41191370366
2144,124037.72753896005
2145,131196.20379974518
2146,159384.6276151596
2147,152909.01891315135
2148,134667.13802795717
2149,118412.94487756747
2150,211072.44183470227
2151,95216.19839516317
2152,129247.48959609063
2153,144070.20779914525
2154,105220.46231137961
2155,129635.56125783897
2156,256319.87883576157
2157,232231.88306732452
2158,232254.48983424483
2159,219041.55966281448
2160,156168.31602373754
2161,272774.79414133285
2162,391296.9345563508
2163,330428.1421908729
2164,246338.37221815193
2165,184637.05374875863
2166,144372.2438839581
2167,210209.98474627372
2168,202313.13358341763
2169,197931.39681025455
2170,224852.05972341937
2171,150010.54506749334
2172,143629.11475897545
2173,175860.44155447267
2174,257697.051324866
2175,309416.10102323303
2176,295372.0783847084
2177,270572.19457703363
2178,223362.45447072654
2179,149329.9811886946
2180,228375.18480322906
2181,214369.9859915485
2182,241082.79833094007
2183,206177.72986867314
2184,130240.47896640282
2185,122553.79822831345
2186,157936.20685964182
2187,156311.7167050133
2188,153754.5441852574
2189,-465.5563809874002
2190,78170.49963268277
2191,78170.49963268277
2192,88862.03764256474
2193,96511.24778855324
2194,84526.89978268021
2195,102943.54216303967
2196,100997.51393414172
2197,118361.22918003867
2198,164511.40822836116
2199,174395.1370070621
2200,112697.65630347154
2201,125617.65628581995
2202,153815.13972850307
2203,148451.44435102202
2204,148477.84118587442
2205,114876.64793300803
2206,134647.18525577825
2207,208711.13105416484
2208,224510.7579254778
2209,162027.03990201256
2210,111981.40402109327
2211,119726.98092154285
2212,123460.8392665817
2213,94858.07416285574
2214,124127.8908186988
2215,107193.71540303319
2216,156938.85616680863
2217,94278.18359810452
2218,72311.25244989689
2219,94185.94791553298
2220,73231.9190870215
2221,263449.15637730993
2222,238067.99729044293
2223,278081.03862485196
2224,224874.1734395657
2225,137809.66923666943
2226,149985.41771764588
2227,207182.74981368321
2228,256459.08870196308
2229,236016.4006337406
2230,149032.78421662946
2231,205767.3126611974
2232,189495.8212506898
2233,164285.23630270292
2234,231803.85633393435
2235,210896.7783290908
2236,283584.844118366
2237,320963.57765932963
2238,176093.36693645734
2239,138886.55249528307
2240,170419.14985857578
2241,127730.9549269873
2242,134008.6665386724
2243,133542.10404446232
2244,113043.5593461151
2245,106230.57242081349
2246,134978.70872303727
2247,103640.54322413355
2248,116919.33878331841
2249,122200.0685921131
2250,118850.82287963189
2251,118936.77888202074
2252,189981.8503439941
2253,134678.13713442942
2254,165161.49115515535
2255,190844.91733646113
2256,174707.9794598749
2257,266457.98777683056
2258,165944.10459155438
2259,177829.69779902452
2260,155575.81581742212
2261,175643.59887185832
2262,226016.66186814941
2263,350415.3174872856
2264,419350.2417983563
2265,170420.0215548016
2266,283650.7701550233
2267,325409.98788111354
2268,399177.45088936307
2269,169845.79967915267
2270,170387.54568868736
2271,228630.82929212006
2272,206240.5808981188
2273,150344.5627356054
2274,180455.59030597424
2275,163700.90258488175
2276,183058.57804541907
2277,193073.65361852373
2278,160810.7546927164
2279,129693.20460551034
2280,110761.6104258349
2281,185790.13311775762
2282,185087.8493558697
2283,103131.43336231203
2284,122548.91690260312
2285,137640.94056241587
2286,123723.64743380342
2287,332327.75088526495
2288,285342.00172405224
2289,336751.00625736313
2290,410872.58235528274
2291,327178.6425060214
2292,406401.45919235353
2293,421175.85093464446
2294,405165.4397324575
2295,444816.13777670637
2296,302394.9792095411
2297,281330.79217789776
2298,332721.80245954357
2299,386991.959298786
2300,327841.7760231821
2301,244071.3754618439
2302,244822.18657106627
2303,277704.7932988715
2304,276631.4572812936
2305,198447.8549522861
2306,198447.8549522861
2307,186829.54222608544
2308,253712.01701904798
2309,277269.80080799793
2310,214090.67028481164
2311,208488.46281433827
2312,180654.3326142782
2313,175252.98497306544
2314,165990.33885807416
2315,166531.91968521243
2316,190343.02849060763
2317,180584.91463528224
2318,174043.1041398974
2319,166572.69873659126
2320,187401.54617561365
2321,257103.01670037478
2322,187088.47234208637
2323,158265.4924136583
2324,136168.57130623516
2325,226506.12315291655
2326,142887.9516105631
2327,220946.26162419468
2328,224664.8873436621
2329,188437.8466617223
2330,186225.04829727695
2331,349334.2059349539
2332,400801.8925761529
2333,337372.13063042983
2334,273209.18590473477
2335,276131.06389907165
2336,339788.9819677025
2337,208923.57300287648
2338,261449.12983356812
2339,249516.54271092126
2340,391740.49114762153
2341,222492.4593132767
2342,249932.62455642025
2343,227121.25237851474
2344,243269.99711107463
2345,276291.9677488969
2346,218101.1140218007
2347,201915.41048253933
2348,235771.48232653516
2349,180651.84935545863
2350,261312.75270246062
2351,257801.17531699198
2352,285705.75214797375
2353,259929.05294177704
2354,153135.8348347094
2355,159421.63496203243
2356,157331.01937415067
2357,222534.25507529674
2358,196676.26768218097
2359,127333.6136614068
2360,119710.80820620293
2361,136157.93616063695
2362,263155.78989634116
2363,137208.58012541686
2364,162051.40622980264
2365,222638.12730247853
2366,179975.267105893
2367,251190.44915440073
2368,204994.60042780417
2369,251177.1430954557
2370,169004.85778201127
2371,192460.46070336795
2372,202901.6182179784
2373,266017.9516433056
2374,316386.6873318963
2375,252087.34810618393
2376,260387.13802412793
2377,310727.0739077083
2378,146628.43159086572
2379,206900.33714757895
2380,145296.08353045885
2381,174401.83515465877
2382,210991.15005257842
2383,226448.5170678281
2384,240288.3488280496
2385,127616.6785791422
2386,137358.91601647355
2387,138157.24310843705
2388,85185.38487044431
2389,122004.02302532794
2390,135258.58414378623
2391,122958.48631758802
2392,110456.16276824451
2393,154021.9455446991
2394,123955.63033700641
2395,214994.64524527546
2396,162927.8997544835
2397,204805.1116495356
2398,129377.27862280956
2399,80862.03358875774
2400,71665.24224204279
2401,113555.60291777807
2402,127281.95983641269
2403,156755.19723548717
2404,132968.0874247714
2405,165325.72324709594
2406,134062.2248312577
2407,118651.2482058315
2408,131130.8538190521
2409,132616.77794984798
2410,196637.96850060415
2411,111661.48956030188
2412,146868.65623906604
2413,133439.65761332377
2414,139528.04048393632
2415,153068.6685549937
2416,121501.21999322367
2417,129967.56132251269
2418,126038.58417815866
2419,120187.88931324938
2420,111999.36005447013
2421,104797.29316310817
2422,110316.46039105172
2423,111115.24140940513
2424,156099.87015906058
2425,267801.0420143737
2426,127078.97175745596
2427,97603.55250718922
2428,170869.50107273343
2429,109660.0438941071
2430,126418.8689989826
2431,123554.1572480785
2432,137536.03465075814
2433,133313.8330573039
2434,138357.0804351013
2435,144485.18596795527
2436,80987.5959895082
2437,107942.97804432828
2438,113080.85990164371
2439,119539.34353737533
2440,134526.65669362503
2441,111411.7441760886
2442,115982.38576447265
2443,121765.26542981155
2444,119573.27341744537
2445,81191.83722959762
2446,116254.68622503325
2447,206265.07911394688
2448,142535.06212759484
2449,100680.43366390548
2450,166841.7555748754
2451,127427.79089924786
2452,217258.10397047387
2453,89144.53104253183
2454,110578.85199036694
2455,116255.61283338838
2456,122781.46770949941
2457,123120.47389171575
2458,100380.82577115297
2459,100034.36264504166
2460,143258.7594085465
2461,109103.0602121898
2462,131395.6322747221
2463,114388.59883404803
2464,195998.98422464053
2465,130345.66709276277
2466,118416.93714529811
2467,142779.3335371071
2468,85471.11263270548
2469,105747.5058865298
2470,213502.03778929636
2471,194644.7618363311
2472,183267.5196518877
2473,125911.09688507859
2474,107492.55942276609
2475,210640.94956272608
2476,121209.94519133319
2477,119519.8532600021
2478,166743.67547234602
2479,118151.79101699742
2480,126572.27515814453
2481,125895.67284570145
2482,114821.58451973437
2483,113686.52907178178
2484,123711.45473070943
2485,114589.49390264961
2486,152807.64604410657
2487,192167.45057711285
2488,135584.33650307357
2489,173283.2862664439
2490,145947.00791385153
2491,100985.54289662978
2492,184431.17258489097
2493,138969.72528412216
2494,150197.09633398615
2495,108534.80523716356
2496,219537.75132262404
2497,147218.24493151263
2498,106507.89245151391
2499,101285.07570355269
2500,127626.52275527886
2501,138938.93638754403
2502,143562.91169424425
2503,104623.27299990936
2504,198097.57182958606
2505,220596.50027942925
2506,278612.1818139807
2507,342260.66677505034
2508,278612.1818139807
2509,234248.28392038145
2510,248624.296721827
2511,190240.47120318015
2512,219493.6259207502
2513,220583.0988827449
2514,271153.09549032233
2515,145086.31489640404
2516,147110.9426575891
2517,139618.0314677835
2518,146642.0491336491
2519,228223.63117879583
2520,208187.83876453957
2521,202055.06055779662
2522,220679.31743757403
2523,119507.86003775429
2524,112333.30231752526
2525,113585.84317888808
2526,140808.1552901673
2527,120265.60627803335
2528,118261.22916134249
2529,126037.36532125156
2530,113773.02875762607
2531,242183.97565646516
2532,235487.32615557103
2533,208493.7258923609
2534,251290.85350494413
2535,303749.38803921256
2536,230893.5627431149
2537,233499.57241547597
2538,177401.25715606613
2539,179248.46288742567
2540,183109.6811272723
2541,175318.47555187065
2542,167367.2031106752
2543,121671.50720032724
2544,132307.31917342555
2545,123775.87533673272
2546,160549.69726115686
2547,142985.64054096944
2548,145120.0658042049
2549,158834.2039019249
2550,360535.18423237
2551,159315.89744363446
2552,133176.0680098998
2553,78170.49963268277
2554,125039.76050435402
2555,101409.02087656758
2556,96731.86587632587
2557,100640.81658788957
2558,152013.66995021212
2559,131930.07950724114
2560,122187.47133082547
2561,101696.2591668733
2562,111671.914356063
2563,127952.08883935749
2564,166942.6632342164
2565,112275.59080097859
2566,127958.40242476657
2567,129317.50291858555
2568,192143.2572054899
2569,179665.84498385736
2570,113817.65593263088
2571,151736.82956406404
2572,172264.7618036467
2573,229163.5295900841
2574,262166.60398745805
2575,126368.6091932574
2576,130003.11238796148
2577,170207.54254620255
2578,84349.23220624984
2579,84959.44940049737
2580,139860.6752695227
2581,123121.32880360866
2582,124476.18926352286
2583,259601.93037754484
2584,164236.02405943105
2585,171156.4289852688
2586,227350.52680042782
2587,212044.7824796799
2588,128622.05443808832
2589,146138.01120529405
2590,214405.2236201677
2591,200518.06750554102
2592,243636.680572971
2593,252752.06067267456
2594,174697.05798966147
2595,207401.48670715583
2596,311477.2546820047
2597,196012.21816240158
2598,300986.9592493052
2599,375011.85958139366
2600,104307.96411379869
2601,185713.97365433653
2602,105362.18405933655
2603,106498.5939886123
2604,91115.81804583059
2605,104406.26484123652
2606,141788.68181322422
2607,168986.63256877882
2608,174404.14009485114
2609,144054.9552480525
2610,97814.00321173528
2611,115134.04059123527
2612,156718.34269160475
2613,116919.33878331841
2614,121839.30769540486
2615,152493.54208577028
2616,128833.60735108505
2617,177326.49157778267
2618,185544.9621968076
2619,242735.12529567326
2620,171532.8774444413
2621,178141.92422507517
2622,190271.66664281487
2623,265641.22256308666
2624,290596.2066102859
2625,331642.05864517833
2626,152939.2076122336
2627,179844.1231410856
2628,416744.67384640523
2629,517908.28952620435
2630,351369.4731088388
2631,465951.527965385
2632,412147.03961260477
2633,303102.77417437104
2634,360629.6969711699
2635,159060.77883424493
2636,206930.2844375557
2637,167117.08040544193
2638,261194.10547732376
2639,200513.6698627764
2640,133259.2972206074
2641,110756.36735712597
2642,200481.74965551426
2643,106931.603956145
2644,131374.1504975498
2645,95624.57489896053
2646,90683.44359376025
2647,102582.41851269128
2648,141547.81042610388
2649,140640.69241999008
2650,136379.92462181463
2651,157034.2060469787
2652,413474.65873225115
2653,272774.3911075811
2654,260588.8172787017
2655,344484.7731317502
2656,318957.2130438995
2657,328286.42800965765
2658,291411.4082536843
2659,308535.39944723574
2660,336056.9728345447
2661,330021.58078363235
2662,327723.2037627422
2663,286609.8469859618
2664,274789.59110962437
2665,311733.35286527884
2666,292936.42204647104
2667,154831.08922779758
2668,170588.41396750847
2669,182063.79064234928
2670,302596.1480925309
2671,170588.41396750847
2672,199767.5391161678
2673,219724.7429490505
2674,220693.55965967616
2675,165924.39191897004
2676,190483.01284978038
2677,201813.12989690597
2678,295337.10255487077
2679,275647.9374165656
2680,304001.17955156893
2681,399569.626782506
2682,340822.5367101189
2683,479451.1668848668
2684,328923.37809318025
2685,333953.51510759303
2686,272903.0527466587
2687,282100.99604012596
2688,245866.24381975492
2689,206701.9849086915
2690,434123.0566100038
2691,199399.75795642356
2692,149661.1374565207
2693,211370.73647193587
2694,155067.37337053078
2695,202224.54809860163
2696,187118.3319244408
2697,209922.50271420262
2698,186012.34597020294
2699,186860.8842101514
2700,165089.30252789496
2701,142738.3325337168
2702,122436.6902749018
2703,137623.79889286368
2704,152489.33367777965
2705,122045.53419794014
2706,115388.57998135302
2707,118678.13561335113
2708,125511.12706502026
2709,106882.34809826128
2710,116703.40361076896
2711,255666.05230369465
2712,349890.36350084154
2713,192783.34288119676
2714,147564.11838607828
2715,187862.7614150216
2716,124344.89939251542
2717,177606.14659219072
2718,252409.22101132222
2719,133511.56305292598
2720,177137.15542629454
2721,131456.83661611914
2722,155527.03805449873
2723,154260.49740220234
2724,112364.8296955435
2725,126853.77081883862
2726,139218.1768276929
2727,178480.38805444934
2728,177217.47608830442
2729,130487.02472095285
2730,137750.26130106393
2731,95637.12234862603
2732,115204.2170388184
2733,162807.02324126603
2734,136792.0804473497
